"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x438051476","RonPaul4Constitution","RonPaul4Constit","https://gab.ai/Kydwyn","So much #corruption, so little time. #VAXXED | DPT killed my daughter within hours.","https://t.co/YXoESgGMzp",FALSE,6588,6751,338,117566,43588,2011-12-16 03:57:29,FALSE,"https://t.co/YXoESgGMzp","https://sheeplekill.blogspot.com","en","https://pbs.twimg.com/profile_banners/438051476/1454005996","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/615947186384171008/9x80arGu_normal.jpg"
"x805516112456581120","Don Teee","BigDonTee","United States","Satirical Trump tweets, helping deliver 'Merica to the chosen few. #pimperor","https://t.co/FBXFbH75f5",FALSE,1190,4890,7,34545,206,2016-12-04 20:56:21,FALSE,"https://t.co/FBXFbH75f5","http://www.trump.com/biography/","en","https://pbs.twimg.com/profile_banners/805516112456581120/1486682620","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/805651073054584832/huotCG19_normal.jpg"
"x3086781770","@VialNews","VialNews","","",,FALSE,2064,1004,76,21438,5577,2015-03-15 20:23:58,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3086781770/1427955980","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/577204414005403648/wYdyNpol_normal.jpeg"
"x16854311","TannersDad Tim","TannersDad","Chicago Illinois United States","Age of Autism Vaccine Injury Health #NeverAgain #MentalHealth Activist #WEDID Vaccinate #CDCwhistleblower #VaxXed Vegan #ICAN VaXism News Vaccines Injure #VaXXX","https://t.co/8JFKoCLkg6",FALSE,21404,21366,1145,221120,11147,2008-10-19 18:44:28,FALSE,"https://t.co/8JFKoCLkg6","http://AmericanHealthCoalition.com","en","https://pbs.twimg.com/profile_banners/16854311/1506784127","http://pbs.twimg.com/profile_background_images/433731617/TannerandTim.png","http://pbs.twimg.com/profile_images/903047358941974529/XwDLZ8Jo_normal.jpg"
"x765382188787437568","Deplorable Donna","DonnaRo86165010","","Trump from Day 1! Never Give Up! Fight to the End! We need to Save America! Earn your own way! Build the Wall! God Bless Trump! MAGA! Join the NRA!",,FALSE,3582,2166,111,118764,99861,2016-08-16 02:58:28,FALSE,,,"en","https://pbs.twimg.com/profile_banners/765382188787437568/1515111591",,"http://pbs.twimg.com/profile_images/949072913554063360/gXWV3_qU_normal.jpg"
"x3884029092","La Relle Plubell DC","PlubellDc","","Doctor of Chiropractic at Gold Country Chiropractic & Spa, serving El Dorado County since 1994",,FALSE,270,471,3,4977,14706,2015-10-13 20:11:59,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3884029092/1444769653","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/654037451271344128/bmD48waY_normal.jpg"
"x801096699259260928","Amy Roberts","amykcmohealth","Kansas City, MO","",,FALSE,42,176,5,4631,5335,2016-11-22 16:15:11,FALSE,,,"en",,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x3086781770","@VialNews","VialNews","","",,FALSE,2064,1004,76,21438,5577,2015-03-15 20:23:58,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3086781770/1427955980","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/577204414005403648/wYdyNpol_normal.jpeg"
"x16854311","TannersDad Tim","TannersDad","Chicago Illinois United States","Age of Autism Vaccine Injury Health #NeverAgain #MentalHealth Activist #WEDID Vaccinate #CDCwhistleblower #VaxXed Vegan #ICAN VaXism News Vaccines Injure #VaXXX","https://t.co/8JFKoCLkg6",FALSE,21404,21366,1145,221120,11147,2008-10-19 18:44:28,FALSE,"https://t.co/8JFKoCLkg6","http://AmericanHealthCoalition.com","en","https://pbs.twimg.com/profile_banners/16854311/1506784127","http://pbs.twimg.com/profile_background_images/433731617/TannerandTim.png","http://pbs.twimg.com/profile_images/903047358941974529/XwDLZ8Jo_normal.jpg"
"x901978771749822464","12","truthcraving","","love learning",,FALSE,1327,1188,1,35371,66634,2017-08-28 01:24:31,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/926566513024425984/GS3HclxG_normal.jpg"
"x2567913765","DEPORABLE WINNERS","dennyds24","USA","conservative,but open to hearing and learning new thoughts,I think for the first time in many many years we have the best POTUS and VP in the history of USA",,FALSE,1850,3284,58,55310,6358,2014-05-27 21:37:01,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/702886189188128768/ckkxdgAh_normal.jpg"
"x339150717","Glenda Malone-Wolfe","WolfeGlenda","Louisiana","Granny of 5,War of Northern Aggression Reenactor. A Southern American who realizes the fight is NOW! Faith,morals,integrity of this country to be regained!",,FALSE,4594,5042,148,111067,74559,2011-07-20 17:24:36,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/824992972156526592/cv58SJCj_normal.jpg"
"x2583105734","King","bking12_bryan","Higher Love","Maybe someday something good will happen🆒🇺🇸MAGA🇺🇸✝️🇮🇱Pro Israel ☮️✝️Pro Life ✝️#Stand for the American Flag 🇺🇸 #Respect American🇺🇸#1A,#2A 🙏🏻",,FALSE,3604,3419,8,30259,28093,2014-06-23 01:25:55,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2583105734/1508652029","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/937445460733779968/mqenH0IN_normal.jpg"
"x306833322","DAPFpod Annaleis","wiretechgirl","","Cohost=Dark Angels & Pretty Freaks Podcast @DAPFpodcast + @hahvlog nerd & animal lover! Wires at #Skywalker. Wife2 @angelsfreak7 https://t.co/CaQdZpqHHv","https://t.co/GmddJT93J2",FALSE,4394,2339,389,87744,94302,2011-05-28 14:41:13,FALSE,"https://t.co/GmddJT93J2","http://www.facebook.com/dapfpod","en","https://pbs.twimg.com/profile_banners/306833322/1400864650","http://pbs.twimg.com/profile_background_images/466242214280982528/PSjsZjl8.jpeg","http://pbs.twimg.com/profile_images/1372965662/_headphones_Phish_Food_by_charlie_normal.jpg"
"x871550375735709700","Donna H 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸","DonnaHa05992211","United States","Pro Trump. Pro America Hate DemOrats  Make America Great Again.🎩🇺🇸🇺🇸🇺🇸🎩",,FALSE,1705,1391,1,43410,68054,2017-06-05 02:12:57,FALSE,,,"en","https://pbs.twimg.com/profile_banners/871550375735709700/1515294582",,"http://pbs.twimg.com/profile_images/957065765559111681/mtxnfrcc_normal.jpg"
"x114494345","Iris","conserv2mysoul","United States","#BoycottNETFLIX #TRUMP2020.  #KeepAmericaGreat2020 #QAnon  #GreatAwakening.  #Liberals in my rearview mirror.  #Military  @NRA @Roche",,FALSE,6113,5722,285,108398,62054,2010-02-15 16:13:18,FALSE,,,"en","https://pbs.twimg.com/profile_banners/114494345/1520458650","http://pbs.twimg.com/profile_background_images/440260769175715840/dAbVZ_5z.jpeg","http://pbs.twimg.com/profile_images/971441377769799680/SVfOhvBa_normal.jpg"
"x989767374","Luvmyangels","Basketballsoft1","","God, Family, Friends - Believe in yourself!",,FALSE,1826,1735,41,23060,59685,2012-12-04 23:17:27,FALSE,,,"en","https://pbs.twimg.com/profile_banners/989767374/1382634696","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/378800000642095020/34c017d7bb62c7046b54300add777bae_normal.jpeg"
"x63996778","Joe Gooding 💯🇺🇸","joegooding","Bethlehem, Pennsylvania","#PARaven Medical Blog #1A #2A #CCOT RT'd by @realdonaldtrump Conservatarian, https://t.co/Mi66Qnkb9g F/B: Hannity, Cupp, Posobiec, Duff, Starnes, General Flynn","https://t.co/CTjJQRvQap",FALSE,13235,11234,238,71905,79876,2009-08-08 16:42:14,FALSE,"https://t.co/CTjJQRvQap","http://www.PARaven.net","en","https://pbs.twimg.com/profile_banners/63996778/1471308593","http://pbs.twimg.com/profile_background_images/637719565/47cwjj2g23swtluy5so4.jpeg","http://pbs.twimg.com/profile_images/1573060850/200817_1913529602506_1369901947_2199776_6169020_n_normal.jpg"
"x731274479003959296","Leosa (Lisa)","35leosa","New York, USA","GLOBALISM=SOCIALISM ON THE WORLD STAGE REDISTRIBUTION OF WEALTH/JOBS FROM PROSPEROUS NATIONS TO POOR NATIONS/AMERICA 1st #MYPRESIDENT TRUMP/PENCE DEPLORABLE",,FALSE,8913,9611,78,101684,99658,2016-05-14 00:06:37,FALSE,,,"en","https://pbs.twimg.com/profile_banners/731274479003959296/1469442039",,"http://pbs.twimg.com/profile_images/865440692419547136/212PGYYR_normal.jpg"
"x3013675044","Mike Ratliff","reielys1280","","Hey guys! I'm here for all things Geek! I do reviews at the site listed below! I'm on Facebook as well! For specific reviews email mazdamike12@gmail.com!","https://t.co/EsTYrT3kKL",FALSE,3991,4994,413,83684,90931,2015-02-08 19:31:17,FALSE,"https://t.co/EsTYrT3kKL","http://reielys1280.weebly.com","en","https://pbs.twimg.com/profile_banners/3013675044/1491790844","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/745298733303205888/dON3TSNx_normal.jpg"
"x958634727434608640","Becky Lee","LeeBecky17","Alabama, USA","Christian, pro-life, love military & police, #MAGA, #NRA, #TeamDML #NoDACAAmnesty #BuildtheWall #NoChainMigration #AmericansAreDreamersToo",,FALSE,1596,1719,3,6414,5899,2018-01-31 09:35:04,FALSE,,,"en","https://pbs.twimg.com/profile_banners/958634727434608640/1519772377",,"http://pbs.twimg.com/profile_images/971560567705128965/O5d4lG5u_normal.jpg"
"x512327871","Eleanor Davis","theeleanordavis","","",,FALSE,4632,4165,316,209371,41773,2012-03-02 18:57:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/512327871/1445374681","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/691719825022926849/jr543JXz_normal.jpg"
"x269488377","MoodyBrew","MoodyBrew","Oklahoma","Trumpeteer,like a bit of sarcasm,truthseeker, 2parrots,dogs,cats,say what I want.Only occasional cussing. lol bit 'o'this 'n' that",,FALSE,13912,11628,922,429992,31279,2011-03-20 21:58:46,FALSE,,,"en","https://pbs.twimg.com/profile_banners/269488377/1426278710","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/693474079173574656/QMp3IIaU_normal.jpg"
"x306833322","DAPFpod Annaleis","wiretechgirl","","Cohost=Dark Angels & Pretty Freaks Podcast @DAPFpodcast + @hahvlog nerd & animal lover! Wires at #Skywalker. Wife2 @angelsfreak7 https://t.co/CaQdZpqHHv","https://t.co/GmddJT93J2",FALSE,4394,2339,389,87744,94302,2011-05-28 14:41:13,FALSE,"https://t.co/GmddJT93J2","http://www.facebook.com/dapfpod","en","https://pbs.twimg.com/profile_banners/306833322/1400864650","http://pbs.twimg.com/profile_background_images/466242214280982528/PSjsZjl8.jpeg","http://pbs.twimg.com/profile_images/1372965662/_headphones_Phish_Food_by_charlie_normal.jpg"
"x4353962662","Dr. Lara (not Croft)","lara_square","North Carolina, USA","Scientist, Mother, Feminist, Idea Junkie. All opinions expressed in this medium are mine and unaffiliated.",,FALSE,317,854,20,5113,12799,2015-12-02 20:05:55,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4353962662/1453164377","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/799689062986694656/m4FNx3CA_normal.jpg"
"x306833322","DAPFpod Annaleis","wiretechgirl","","Cohost=Dark Angels & Pretty Freaks Podcast @DAPFpodcast + @hahvlog nerd & animal lover! Wires at #Skywalker. Wife2 @angelsfreak7 https://t.co/CaQdZpqHHv","https://t.co/GmddJT93J2",FALSE,4394,2339,389,87744,94302,2011-05-28 14:41:13,FALSE,"https://t.co/GmddJT93J2","http://www.facebook.com/dapfpod","en","https://pbs.twimg.com/profile_banners/306833322/1400864650","http://pbs.twimg.com/profile_background_images/466242214280982528/PSjsZjl8.jpeg","http://pbs.twimg.com/profile_images/1372965662/_headphones_Phish_Food_by_charlie_normal.jpg"
"x3085324032","The Naked Porch Podcast","TNPPodcast","New York, USA","The Naked Porch Podcast, Ray, Danielle @DarkErrRed & Chris @HiFunctioning tackling random topics & making each other laugh!!","https://t.co/22KXJlUM7i",FALSE,99705,25811,1299,102848,111990,2015-03-15 13:47:39,FALSE,"https://t.co/22KXJlUM7i","http://www.thenakedporch.com","en","https://pbs.twimg.com/profile_banners/3085324032/1518569489","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/926643016999112704/UmByKRqC_normal.jpg"
"x2424007068","Cindy 🥀","CodieneC","Division No. 11, Saskatchewan","More than a couple gr/kids!
Retired RN
#cdnpoli #health #skpoli",,FALSE,2835,2834,260,167871,47789,2014-04-02 15:54:13,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2424007068/1508390891","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/953524865427894274/CSklK4ZD_normal.jpg"
"x105186056","BesottedGeek","BesottedGeekPod","Pittsburgh, PA","Weekly reviews of geek stuff. AKA Superfan Stork. Worse half of @MrsBesottedGeek. 
email: besottedgeek@gmail.com
listen: https://t.co/FeAhaQIXgB","https://t.co/yLJeRIP6OO",FALSE,1846,2569,40,14853,18894,2010-01-15 16:26:38,FALSE,"https://t.co/yLJeRIP6OO","http://www.besottedgeek.com","en","https://pbs.twimg.com/profile_banners/105186056/1520434797","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/971400001745285120/2LB9kemX_normal.jpg"
"x870717587193311232","InTended Wellness","InTendedWell","Boston, MA","Functional Medicine Certified Health Coach - connecting dots & cultivating wellness solutions - so YOU can live the life you are InTended to live! (#Lyme, too!)","https://t.co/d1qGtdM7Fy",FALSE,334,802,3,1032,1003,2017-06-02 19:03:44,FALSE,"https://t.co/d1qGtdM7Fy","http://www.intendedholisticwellness.com","en","https://pbs.twimg.com/profile_banners/870717587193311232/1496433623","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/928680217014611970/3Y6Ul20c_normal.jpg"
"x2750596922","DC Ranch Family Med","DCRanchFamilyMD","Scottsdale, AZ","Family Medical practice in beautiful #ScottsdaleAZ located in #DCRanchMarketplace. Providing healthcare the way it was meant to be personable and caring.","http://t.co/EB69fzx4S7",FALSE,175,318,4,826,33,2014-08-20 22:39:01,FALSE,"http://t.co/EB69fzx4S7","http://dcranchfamilymedicine.com","en","https://pbs.twimg.com/profile_banners/2750596922/1408575645","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/596513409434161153/aFRC4_IU_normal.jpg"
"x897203939489271808","Misty","MistyLynn67"," GREAT State of OHIO GO BUCKS ","",,FALSE,891,889,1,9392,16008,2017-08-14 21:11:03,FALSE,,,"en","https://pbs.twimg.com/profile_banners/897203939489271808/1516552871",,"http://pbs.twimg.com/profile_images/947327190793932801/rAaVdRfm_normal.jpg"
"x306833322","DAPFpod Annaleis","wiretechgirl","","Cohost=Dark Angels & Pretty Freaks Podcast @DAPFpodcast + @hahvlog nerd & animal lover! Wires at #Skywalker. Wife2 @angelsfreak7 https://t.co/CaQdZpqHHv","https://t.co/GmddJT93J2",FALSE,4394,2339,389,87744,94302,2011-05-28 14:41:13,FALSE,"https://t.co/GmddJT93J2","http://www.facebook.com/dapfpod","en","https://pbs.twimg.com/profile_banners/306833322/1400864650","http://pbs.twimg.com/profile_background_images/466242214280982528/PSjsZjl8.jpeg","http://pbs.twimg.com/profile_images/1372965662/_headphones_Phish_Food_by_charlie_normal.jpg"
"x4828619987","David the Producer","BehindTheRant","","Producer of The Unwritable Rant podcast w/host @MorningNeurosis. Subscribe on iTunes https://t.co/AhO6rwQJQ6 or Android https://t.co/po1p1YNFC0
#Podernfamily","https://t.co/bVViQwCwiz",FALSE,15423,13863,673,56601,41039,2016-01-20 04:40:13,FALSE,"https://t.co/bVViQwCwiz","http://www.theunwritablerant.com","en","https://pbs.twimg.com/profile_banners/4828619987/1518069449","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/810531880428654592/BZzcVS-D_normal.jpg"
"x72932665","Juliette Miranda","MorningNeurosis","","Author, essayist, bourbon drinker, host of The Unwritable Rant podcast ... general misanthrope.","https://t.co/bVViQwCwiz",FALSE,15713,14522,571,44530,34064,2009-09-09 19:44:28,FALSE,"https://t.co/bVViQwCwiz","http://www.theunwritablerant.com","en","https://pbs.twimg.com/profile_banners/72932665/1507975823","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/860209104542998529/dJQP0EyS_normal.jpg"
"x2925571294","emgfind","emgfind","Alberta, Canada","interests:exposed environmentalconcerns&coverups, politics &deceit,societal concerns& issues, contaminants/man made chemicals in food&other rtweets=interesting.",,FALSE,4033,3534,726,203018,87464,2014-12-16 18:53:55,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/692657187328520192/zeI6TleC_normal.jpg"
"x524404774","Diane Shears","DianeShears","Toronto, Canada","No lists, please and thank you!🍁",,FALSE,1515,1909,100,48644,26680,2012-03-14 14:30:53,FALSE,,,"en","https://pbs.twimg.com/profile_banners/524404774/1519424056","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/835179744308035584/g55zI13q_normal.jpg"
"x1031176572","NapaFuckinValley","OriginalNFV","Napa, California","Things Local To Napa Valley... But not too pretentious... We also host the https://t.co/R2jAFJXcXd podcast & the https://t.co/AaFMVnwodo Vlog","https://t.co/j8Qk98GPWW",FALSE,1948,1913,303,45739,57542,2012-12-23 19:29:02,FALSE,"https://t.co/j8Qk98GPWW","http://www.facebook.com/originalnfv","en","https://pbs.twimg.com/profile_banners/1031176572/1466805418","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/871858445158236160/JPG6x8uQ_normal.jpg"
"x27278451","DAPF&HaHvlog Neil C","AngelsFreak7","Napa, California","Host Dark Angels & Pretty Freaks  & Reasons are Several #Podcast + https://t.co/AaFMVneNlQ #Vlog #DogLover, #GuitarPlayer, #YouTuber","https://t.co/59pPrgxSfI",FALSE,6382,4409,279,38556,25351,2009-03-28 18:17:17,FALSE,"https://t.co/59pPrgxSfI","http://www.darkangelsandprettyfreaks.com","en","https://pbs.twimg.com/profile_banners/27278451/1452276190","http://pbs.twimg.com/profile_background_images/474195019520147456/Bfwi4wlS.jpeg","http://pbs.twimg.com/profile_images/912747505149816832/EHjeT4z0_normal.jpg"
"x2474122032","DAPF Podcast","DAPFpodcast","Napa, California","Dark Angels & Pretty Freaks. Hosts @wiretechgirl @AngelsFreak7 Also seen on the Halos & Heathens vlog!  https://t.co/k5J7SeRV2C","https://t.co/XzaYrSZrQe",FALSE,6743,4080,272,17714,6988,2014-05-02 14:46:11,FALSE,"https://t.co/XzaYrSZrQe","http://www.darkangelsandprettyfreaks.com/","en","https://pbs.twimg.com/profile_banners/2474122032/1451864670","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/469603092862738432/Acp9cbgi_normal.jpeg"
"x3085324032","The Naked Porch Podcast","TNPPodcast","New York, USA","The Naked Porch Podcast, Ray, Danielle @DarkErrRed & Chris @HiFunctioning tackling random topics & making each other laugh!!","https://t.co/22KXJlUM7i",FALSE,99705,25811,1299,102848,111990,2015-03-15 13:47:39,FALSE,"https://t.co/22KXJlUM7i","http://www.thenakedporch.com","en","https://pbs.twimg.com/profile_banners/3085324032/1518569489","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/926643016999112704/UmByKRqC_normal.jpg"
"x3085324032","The Naked Porch Podcast","TNPPodcast","New York, USA","The Naked Porch Podcast, Ray, Danielle @DarkErrRed & Chris @HiFunctioning tackling random topics & making each other laugh!!","https://t.co/22KXJlUM7i",FALSE,99705,25811,1299,102848,111990,2015-03-15 13:47:39,FALSE,"https://t.co/22KXJlUM7i","http://www.thenakedporch.com","en","https://pbs.twimg.com/profile_banners/3085324032/1518569489","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/926643016999112704/UmByKRqC_normal.jpg"
"x964291007389954048","MsNostradamus","ms_nostradamus","Seattle, Wa","Herbalist Oracle Spiritual Counselor","https://t.co/EmOxsWC1iu",FALSE,21,64,0,208,74,2018-02-16 00:11:06,FALSE,"https://t.co/EmOxsWC1iu","https://www.fiverr.com/msnostradamus/now-offering-tarot-readings","en","https://pbs.twimg.com/profile_banners/964291007389954048/1518740452","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/964293453440954368/ZRQIroCT_normal.jpg"
"x533179194","nov","novstar76","Kentucky, USA","JESUS is my LORD & KING born again 11/29/76🌠..Mr Trump is my president = life is GOOD🇺🇸 insult JESUS or Mr Trump, nude pic = block.",,FALSE,1291,1392,19,13033,9603,2012-03-22 12:24:51,FALSE,,,"en","https://pbs.twimg.com/profile_banners/533179194/1518536140","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/890573217907093505/biWcCCUc_normal.jpg"
"x384005220","woitek j","woitekj","","yuuuge trump supporter from the beginning  ,politically incorrect,  capitalist,deplorable, allergenic to stupid .maga 2020",,FALSE,6252,3657,711,545292,9432,2011-10-02 22:14:14,FALSE,,,"en","https://pbs.twimg.com/profile_banners/384005220/1472617751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/702931453785436161/WYeQZm3m_normal.png"
"x384005220","woitek j","woitekj","","yuuuge trump supporter from the beginning  ,politically incorrect,  capitalist,deplorable, allergenic to stupid .maga 2020",,FALSE,6252,3657,711,545292,9432,2011-10-02 22:14:14,FALSE,,,"en","https://pbs.twimg.com/profile_banners/384005220/1472617751","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/702931453785436161/WYeQZm3m_normal.png"
"x18689751","Deborah VanDerHarst","dlv123061","Illinois","What do you mean that you don't believe in vaccinations? We're not talking about the tooth fairy, unicorns or flying pigs. Vaccinations exist and they work.",,FALSE,315,711,11,7460,4646,2009-01-06 19:08:00,FALSE,,,"en","https://pbs.twimg.com/profile_banners/18689751/1423932919","http://pbs.twimg.com/profile_background_images/378800000124991087/tdpadsOZ.jpeg","http://pbs.twimg.com/profile_images/566705107400945664/2Sbm6s6__normal.jpeg"
"x139667862","GNC","GeriFromNYC","New York, USA","Jane of all trades. Mistress of none.",,FALSE,1141,1143,105,45119,7173,2010-05-03 09:33:02,FALSE,,,"en","https://pbs.twimg.com/profile_banners/139667862/1518727597","http://pbs.twimg.com/profile_background_images/488463368483639296/_s3GG6re.png","http://pbs.twimg.com/profile_images/967995774423334912/2ns7pyhm_normal.jpg"
"x1008629852","Omer Bajwa","BajwaOmer","British Columbia, Canada","Doctor.Prospective internal medicine resident for NRMP 2018.",,FALSE,44,118,4,392,292,2012-12-13 11:46:41,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/777853260682006532/RnleBb6Z_normal.jpg"
"x832807633937715200","Colleen Davis","DocCDavis","Rochester, NY","Mom ~ Over Optimistic Bills fan ~ Orange blooded SU fan ~ UR GCHaS Pediatric Emergency Doc ~ #tweetiatrician ~tweets are not medical advice",,FALSE,170,612,3,311,2852,2017-02-18 04:23:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/832807633937715200/1497560555",,"http://pbs.twimg.com/profile_images/848980116952711168/5B-7nmP5_normal.jpg"
"x1666456460","Sleepygramy","sleepygramy","","Relieved, patiently waiting for His return.",,FALSE,1422,1823,11,20714,22968,2013-08-13 01:25:20,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1666456460/1429624939","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/778976881852817408/zHYMhxUY_normal.jpg"
"x448385762","Lisa Paddle 🇨🇦","lisapaddle","Otttawa, ON","proud Canadian, nurse, curler, mom, #resist, @queensu grad. retweets are not always endorsements",,FALSE,231,603,3,2184,3539,2011-12-27 23:19:20,FALSE,,,"en",,"http://pbs.twimg.com/profile_background_images/867819566/798ace3790dc43ffdd021962da7c16c2.jpeg","http://pbs.twimg.com/profile_images/3655572284/2473fc9042862280da920582dad41348_normal.jpeg"
"x770391490229075968","Aly@chewiealy2","chewiealy","Newfoundland and Labrador","",,FALSE,6,195,0,189,282,2016-08-29 22:43:39,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/967171633629794304/L8gEJ1Fc_normal.jpg"
"x2831836970","Jewllz🇺🇸","hdnjewllz","","🇺🇸🇺🇸 Conservative American 🇺🇸🇺🇸 
https://t.co/lfhRtuOFum  #GetonGab #MAGA #Patriot #DrainTheSwamp #Conservative #Trump2020 #Trump #BuildTheWall #DEPLORABLES",,FALSE,1598,2043,0,4715,6904,2014-09-25 13:56:29,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2831836970/1509653892","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/960481015209844738/oSFz-dhg_normal.jpg"
"x330461260","Terry Shadow","TerryShadow1","California","iPhone 15 will have time travel","https://t.co/WbfuUt77e0",FALSE,2845,3218,22,1233,2,2011-07-06 17:13:49,FALSE,"https://t.co/WbfuUt77e0","https://www.amazon.com/dp/B073WWBN6N","en","https://pbs.twimg.com/profile_banners/330461260/1442520198","http://pbs.twimg.com/profile_background_images/284666407/xcd0677dbf825d19f184e4b0ad3d3b57.jpg","http://pbs.twimg.com/profile_images/666969824359260160/OIvHdzVm_normal.jpg"
"x19157480","Shelly McNeil","domsam","Halifax","Mom, Wife, Friend, Physician, Researcher",,FALSE,306,540,16,2178,1477,2009-01-18 20:55:09,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/918692094784311296/O0Jocvtc_normal.jpg"
"x490366614","Barbara O'Rourke","barbara_orourke","ottawa","",,FALSE,194,171,17,16275,4947,2012-02-12 13:53:34,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/705908171395735553/Cfmvspxy_normal.jpg"
"x744894086776139776","Karey Shuhendler","KareyShu","Ottawa, Ontario","RN & Program Lead for Public Policy at CNA (@canadanurses). Passionate about all things #publichealth, #socialjustice, #nursing. Tweets are my own.",,FALSE,639,714,10,978,991,2016-06-20 14:06:04,FALSE,,,"en","https://pbs.twimg.com/profile_banners/744894086776139776/1490899905","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/805876404982190080/HtGStZQi_normal.jpg"
"x1283090984","Avery Chasten🇺🇸","AveryChasten","USA ","Compromise=Lowering standards                    
☆SUPPORT MILITARY/POLICE☆ 
#WakeUpAmerica #MAGA 🇺🇸🇺🇸gab.ai AveryChasten, 
proudly followed by Kris Paronto",,FALSE,2709,2631,67,112869,2236,2013-03-20 12:02:13,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1283090984/1466298210","http://pbs.twimg.com/profile_background_images/619290021867032576/ykKDPzh9.jpg","http://pbs.twimg.com/profile_images/813523470847971329/K6SdxNEN_normal.jpg"
