"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x972140700434395136",2018-03-09 16:02:59,"x535595055","Vickaric","RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…","Twitter for iPad",139,,,,FALSE,TRUE,0,16,"CommunityParamedics",,,,,,,,,,,,,"x940307857689387008","OTT_CPmedic","en",,,,,,,,,,,,,,,,"x972125012655202304","Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .

@ottawahealth @champlainlhin @ottawaparamedic #influenza #beaflufighter #WashYourHands #CoverYourCough #StayHomeIfSick #FluShot https://t.co/Iq6HsYO3YE",2018-03-09 15:00:38,,13,"x940307857689387008","OTT_CPmedic","CommunityParamedics",124,90,260,"Ottawa, Ontario","#Ottawa #CommunityParamedics #ParamédicsCommunautaire
#Paramedic #Paramédic 
Account not monitored 24/7.
Cette page n’est pas surveillée 24/7.",FALSE,,,,,,,,,
"x972132939663261696",2018-03-09 15:32:08,"x726103488","epaultaylor","We have been thinking about the #flushot all wrong: It may not always prevent illness, but it will reduce risk of death. By @TaraHaelle @NBCNewsThink Via @picardonhealth #influenza https://t.co/dknixIPeEA","Twitter for iPhone",204,,,,FALSE,FALSE,5,2,"flushot influenza",,"nbcnews.com/think/opinion/…","https://t.co/dknixIPeEA","https://www.nbcnews.com/think/opinion/truth-about-flu-shot-it-may-not-always-prevent-illness-ncna854456",,,,,,,,,"x16931273 905416143313219584 252794509","tarahaelle NBCNewsTHINK picardonhealth","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x972132813003771904",2018-03-09 15:31:38,"x362780183","WilsonKM2","RT @picardonhealth: Americans have been thinking about the #flushot all wrong, by @TaraHaelle https://t.co/rfthQyY80g via @NBCNewsThink #in…","Twitter for Android",140,,,,FALSE,TRUE,0,3,"flushot",,"nbcnews.com/think/opinion/…","https://t.co/rfthQyY80g","https://www.nbcnews.com/think/opinion/truth-about-flu-shot-it-may-not-always-prevent-illness-ncna854456",,,,,,,,,"x252794509 16931273 905416143313219584","picardonhealth tarahaelle NBCNewsTHINK","en",,,,,,,,,,,,,,,,"x972126507278782464","Americans have been thinking about the #flushot all wrong, by @TaraHaelle https://t.co/rfthQyY80g via @NBCNewsThink #influenza",2018-03-09 15:06:35,,4,"x252794509","picardonhealth","André Picard",70746,1505,94076,"Montréal","André Picard is the health columnist at The Globe and Mail. I tweet and RT about health issues, running and journalism. RTs not endorsements, etc.",TRUE,,,,,,,,,
"x972132809572728834",2018-03-09 15:31:37,"x2387762712","SewPharmD","RT @picardonhealth: Flu vaccine grown without eggs provided measurably better protection this season, FDA says, by @HelenBranswell https://…","Twitter Web Client",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x252794509 28838219","picardonhealth HelenBranswell","en",,,,,,,,,,,,,,,,"x972128510667034624","Flu vaccine grown without eggs provided measurably better protection this season, FDA says, by @HelenBranswell https://t.co/nNKvbVgCD5 via @statnews #influenza #flushot",2018-03-09 15:14:32,,9,"x252794509","picardonhealth","André Picard",70746,1505,94076,"Montréal","André Picard is the health columnist at The Globe and Mail. I tweet and RT about health issues, running and journalism. RTs not endorsements, etc.",TRUE,,,,,,,,,
"x972132262413156352",2018-03-09 15:29:27,"x267121768","JohnRedins","RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…","Twitter for Android",139,,,,FALSE,TRUE,0,16,"CommunityParamedics",,,,,,,,,,,,,"x940307857689387008","OTT_CPmedic","en",,,,,,,,,,,,,,,,"x972125012655202304","Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .

@ottawahealth @champlainlhin @ottawaparamedic #influenza #beaflufighter #WashYourHands #CoverYourCough #StayHomeIfSick #FluShot https://t.co/Iq6HsYO3YE",2018-03-09 15:00:38,,13,"x940307857689387008","OTT_CPmedic","CommunityParamedics",124,90,260,"Ottawa, Ontario","#Ottawa #CommunityParamedics #ParamédicsCommunautaire
#Paramedic #Paramédic 
Account not monitored 24/7.
Cette page n’est pas surveillée 24/7.",FALSE,,,,,,,,,
"x972131422424023040",2018-03-09 15:26:07,"x493529006","KVassilakos","RT @picardonhealth: Americans have been thinking about the #flushot all wrong, by @TaraHaelle https://t.co/rfthQyY80g via @NBCNewsThink #in…","Twitter for iPhone",140,,,,FALSE,TRUE,0,3,"flushot",,"nbcnews.com/think/opinion/…","https://t.co/rfthQyY80g","https://www.nbcnews.com/think/opinion/truth-about-flu-shot-it-may-not-always-prevent-illness-ncna854456",,,,,,,,,"x252794509 16931273 905416143313219584","picardonhealth tarahaelle NBCNewsTHINK","en",,,,,,,,,,,,,,,,"x972126507278782464","Americans have been thinking about the #flushot all wrong, by @TaraHaelle https://t.co/rfthQyY80g via @NBCNewsThink #influenza",2018-03-09 15:06:35,,4,"x252794509","picardonhealth","André Picard",70746,1505,94076,"Montréal","André Picard is the health columnist at The Globe and Mail. I tweet and RT about health issues, running and journalism. RTs not endorsements, etc.",TRUE,,,,,,,,,
"x972131048795537408",2018-03-09 15:24:38,"x18032441","ResearchBlogs","RT @picardonhealth: Flu vaccine grown without eggs provided measurably better protection this season, FDA says, by @HelenBranswell https://…","Twitter Web Client",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x252794509 28838219","picardonhealth HelenBranswell","en",,,,,,,,,,,,,,,,"x972128510667034624","Flu vaccine grown without eggs provided measurably better protection this season, FDA says, by @HelenBranswell https://t.co/nNKvbVgCD5 via @statnews #influenza #flushot",2018-03-09 15:14:32,,9,"x252794509","picardonhealth","André Picard",70746,1505,94076,"Montréal","André Picard is the health columnist at The Globe and Mail. I tweet and RT about health issues, running and journalism. RTs not endorsements, etc.",TRUE,,,,,,,,,
"x972130217002184705",2018-03-09 15:21:19,"x938760852177502208","news_natural","RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…","Natural Health News2",139,,,,FALSE,TRUE,0,16,"CommunityParamedics",,,,,,,,,,,,,"x940307857689387008","OTT_CPmedic","en",,,,,,,,,,,,,,,,"x972125012655202304","Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .

@ottawahealth @champlainlhin @ottawaparamedic #influenza #beaflufighter #WashYourHands #CoverYourCough #StayHomeIfSick #FluShot https://t.co/Iq6HsYO3YE",2018-03-09 15:00:38,,13,"x940307857689387008","OTT_CPmedic","CommunityParamedics",124,90,260,"Ottawa, Ontario","#Ottawa #CommunityParamedics #ParamédicsCommunautaire
#Paramedic #Paramédic 
Account not monitored 24/7.
Cette page n’est pas surveillée 24/7.",FALSE,,,,,,,,,
"x972129914433482758",2018-03-09 15:20:07,"x409413254","macdonald_karla","RT @picardonhealth: Americans have been thinking about the #flushot all wrong, by @TaraHaelle https://t.co/rfthQyY80g via @NBCNewsThink #in…","Twitter for iPhone",140,,,,FALSE,TRUE,0,3,"flushot",,"nbcnews.com/think/opinion/…","https://t.co/rfthQyY80g","https://www.nbcnews.com/think/opinion/truth-about-flu-shot-it-may-not-always-prevent-illness-ncna854456",,,,,,,,,"x252794509 16931273 905416143313219584","picardonhealth tarahaelle NBCNewsTHINK","en",,,,,,,,,,,,,,,,"x972126507278782464","Americans have been thinking about the #flushot all wrong, by @TaraHaelle https://t.co/rfthQyY80g via @NBCNewsThink #influenza",2018-03-09 15:06:35,,4,"x252794509","picardonhealth","André Picard",70746,1505,94076,"Montréal","André Picard is the health columnist at The Globe and Mail. I tweet and RT about health issues, running and journalism. RTs not endorsements, etc.",TRUE,,,,,,,,,
"x972129549440909312",2018-03-09 15:18:40,"x714410686496051200","restartfirstaid","RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…","Twitter for Android",139,,,,FALSE,TRUE,0,16,"CommunityParamedics",,,,,,,,,,,,,"x940307857689387008","OTT_CPmedic","en",,,,,,,,,,,,,,,,"x972125012655202304","Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .

@ottawahealth @champlainlhin @ottawaparamedic #influenza #beaflufighter #WashYourHands #CoverYourCough #StayHomeIfSick #FluShot https://t.co/Iq6HsYO3YE",2018-03-09 15:00:38,,13,"x940307857689387008","OTT_CPmedic","CommunityParamedics",124,90,260,"Ottawa, Ontario","#Ottawa #CommunityParamedics #ParamédicsCommunautaire
#Paramedic #Paramédic 
Account not monitored 24/7.
Cette page n’est pas surveillée 24/7.",FALSE,,,,,,,,,
"x972129480792829954",2018-03-09 15:18:24,"x327638978","kemommedic","RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…","Twitter for Android",139,,,,FALSE,TRUE,0,16,"CommunityParamedics",,,,,,,,,,,,,"x940307857689387008","OTT_CPmedic","en",,,,,,,,,,,,,,,,"x972125012655202304","Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .

@ottawahealth @champlainlhin @ottawaparamedic #influenza #beaflufighter #WashYourHands #CoverYourCough #StayHomeIfSick #FluShot https://t.co/Iq6HsYO3YE",2018-03-09 15:00:38,,13,"x940307857689387008","OTT_CPmedic","CommunityParamedics",124,90,260,"Ottawa, Ontario","#Ottawa #CommunityParamedics #ParamédicsCommunautaire
#Paramedic #Paramédic 
Account not monitored 24/7.
Cette page n’est pas surveillée 24/7.",FALSE,,,,,,,,,
"x972128875797872640",2018-03-09 15:15:59,"x127763121","seastarbatita","RT @picardonhealth: Flu vaccine grown without eggs provided measurably better protection this season, FDA says, by @HelenBranswell https://…","Tweetbot for iΟS",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x252794509 28838219","picardonhealth HelenBranswell","en",,,,,,,,,,,,,,,,"x972128510667034624","Flu vaccine grown without eggs provided measurably better protection this season, FDA says, by @HelenBranswell https://t.co/nNKvbVgCD5 via @statnews #influenza #flushot",2018-03-09 15:14:32,,9,"x252794509","picardonhealth","André Picard",70746,1505,94076,"Montréal","André Picard is the health columnist at The Globe and Mail. I tweet and RT about health issues, running and journalism. RTs not endorsements, etc.",TRUE,,,,,,,,,
"x972128720159899650",2018-03-09 15:15:22,"x953251168125374464","PrietoButille","RT @picardonhealth: Flu vaccine grown without eggs provided measurably better protection this season, FDA says, by @HelenBranswell https://…","Twitter for Android",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x252794509 28838219","picardonhealth HelenBranswell","en",,,,,,,,,,,,,,,,"x972128510667034624","Flu vaccine grown without eggs provided measurably better protection this season, FDA says, by @HelenBranswell https://t.co/nNKvbVgCD5 via @statnews #influenza #flushot",2018-03-09 15:14:32,,9,"x252794509","picardonhealth","André Picard",70746,1505,94076,"Montréal","André Picard is the health columnist at The Globe and Mail. I tweet and RT about health issues, running and journalism. RTs not endorsements, etc.",TRUE,,,,,,,,,
"x972128642682646529",2018-03-09 15:15:04,"x1269990092","mcfslaw","RT @picardonhealth: Flu vaccine grown without eggs provided measurably better protection this season, FDA says, by @HelenBranswell https://…","Twitter Web Client",140,,,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x252794509 28838219","picardonhealth HelenBranswell","en",,,,,,,,,,,,,,,,"x972128510667034624","Flu vaccine grown without eggs provided measurably better protection this season, FDA says, by @HelenBranswell https://t.co/nNKvbVgCD5 via @statnews #influenza #flushot",2018-03-09 15:14:32,,9,"x252794509","picardonhealth","André Picard",70746,1505,94076,"Montréal","André Picard is the health columnist at The Globe and Mail. I tweet and RT about health issues, running and journalism. RTs not endorsements, etc.",TRUE,,,,,,,,,
"x972128564723224576",2018-03-09 15:14:45,"x262726504","champlainlhin","RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…","Hootsuite",139,,,,FALSE,TRUE,0,16,"CommunityParamedics",,,,,,,,,,,,,"x940307857689387008","OTT_CPmedic","en",,,,,,,,,,,,,,,,"x972125012655202304","Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .

@ottawahealth @champlainlhin @ottawaparamedic #influenza #beaflufighter #WashYourHands #CoverYourCough #StayHomeIfSick #FluShot https://t.co/Iq6HsYO3YE",2018-03-09 15:00:38,,13,"x940307857689387008","OTT_CPmedic","CommunityParamedics",124,90,260,"Ottawa, Ontario","#Ottawa #CommunityParamedics #ParamédicsCommunautaire
#Paramedic #Paramédic 
Account not monitored 24/7.
Cette page n’est pas surveillée 24/7.",FALSE,,,,,,,,,
"x972128510667034624",2018-03-09 15:14:32,"x252794509","picardonhealth","Flu vaccine grown without eggs provided measurably better protection this season, FDA says, by @HelenBranswell https://t.co/nNKvbVgCD5 via @statnews #influenza #flushot","Twitter for iPhone",168,,,,FALSE,FALSE,9,5,"influenza flushot",,"statnews.com/2018/03/09/cel…","https://t.co/nNKvbVgCD5","https://www.statnews.com/2018/03/09/cell-culture-flu-vaccine-flucelvax/",,,,,,,,,"x28838219 3290364847","HelenBranswell statnews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x972128258153156608",2018-03-09 15:13:32,"x823240654377615361","mlnxn53","RT @mskelliegurl: #CDC doctor that said #FluShot caused epidemic is missing and feared dead. #CDCcorrupt #WilliamThompson #CDCWhistleblower…","Twitter Web Client",140,,,,FALSE,TRUE,0,4,"CDC FluShot CDCcorrupt WilliamThompson CDCWhistleblower",,,,,,,,,,,,,"x2219159570","mskelliegurl","en",,,,,,,,,,,,,,,,"x966889906583715840","#CDC doctor that said #FluShot caused epidemic is missing and feared dead. #CDCcorrupt #WilliamThompson #CDCWhistleblower https://t.co/1YPu4mH1OZ",2018-02-23 04:18:12,,4,"x2219159570","mskelliegurl","Kellie Pomeroy",466,1359,1754,"Scottsdale","Conservative, part time vegetarian, LDS, Mother of 2, Grandmother of 5, full time student of this life #MAGA #Trump2020",FALSE,,,,,,,,,
"x972127961959694339",2018-03-09 15:12:22,"x37435381","nanlog","RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…","Twitter Web Client",139,,,,FALSE,TRUE,0,16,"CommunityParamedics",,,,,,,,,,,,,"x940307857689387008","OTT_CPmedic","en",,,,,,,,,,,,,,,,"x972125012655202304","Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .

@ottawahealth @champlainlhin @ottawaparamedic #influenza #beaflufighter #WashYourHands #CoverYourCough #StayHomeIfSick #FluShot https://t.co/Iq6HsYO3YE",2018-03-09 15:00:38,,13,"x940307857689387008","OTT_CPmedic","CommunityParamedics",124,90,260,"Ottawa, Ontario","#Ottawa #CommunityParamedics #ParamédicsCommunautaire
#Paramedic #Paramédic 
Account not monitored 24/7.
Cette page n’est pas surveillée 24/7.",FALSE,,,,,,,,,
"x972127554994876416",2018-03-09 15:10:45,"x1880324160","Ottawa_Medic","RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…","Twitter for iPhone",139,,,,FALSE,TRUE,0,16,"CommunityParamedics",,,,,,,,,,,,,"x940307857689387008","OTT_CPmedic","en",,,,,,,,,,,,,,,,"x972125012655202304","Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .

@ottawahealth @champlainlhin @ottawaparamedic #influenza #beaflufighter #WashYourHands #CoverYourCough #StayHomeIfSick #FluShot https://t.co/Iq6HsYO3YE",2018-03-09 15:00:38,,13,"x940307857689387008","OTT_CPmedic","CommunityParamedics",124,90,260,"Ottawa, Ontario","#Ottawa #CommunityParamedics #ParamédicsCommunautaire
#Paramedic #Paramédic 
Account not monitored 24/7.
Cette page n’est pas surveillée 24/7.",FALSE,,,,,,,,,
"x972126507278782464",2018-03-09 15:06:35,"x252794509","picardonhealth","Americans have been thinking about the #flushot all wrong, by @TaraHaelle https://t.co/rfthQyY80g via @NBCNewsThink #influenza","Twitter for iPhone",126,,,,FALSE,FALSE,4,3,"flushot influenza",,"nbcnews.com/think/opinion/…","https://t.co/rfthQyY80g","https://www.nbcnews.com/think/opinion/truth-about-flu-shot-it-may-not-always-prevent-illness-ncna854456",,,,,,,,,"x16931273 905416143313219584","tarahaelle NBCNewsTHINK","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x972125174341316608",2018-03-09 15:01:17,"x213416643","OttawaParamedic","RT @OTT_CPmedic: Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .…","Twitter for Android",139,,,,FALSE,TRUE,0,16,"CommunityParamedics",,,,,,,,,,,,,"x940307857689387008","OTT_CPmedic","en",,,,,,,,,,,,,,,,"x972125012655202304","Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .

@ottawahealth @champlainlhin @ottawaparamedic #influenza #beaflufighter #WashYourHands #CoverYourCough #StayHomeIfSick #FluShot https://t.co/Iq6HsYO3YE",2018-03-09 15:00:38,,13,"x940307857689387008","OTT_CPmedic","CommunityParamedics",124,90,260,"Ottawa, Ontario","#Ottawa #CommunityParamedics #ParamédicsCommunautaire
#Paramedic #Paramédic 
Account not monitored 24/7.
Cette page n’est pas surveillée 24/7.",FALSE,,,,,,,,,
"x972125012655202304",2018-03-09 15:00:38,"x940307857689387008","OTT_CPmedic","Influenza is still affecting our community.  Here are some tips from Ottawa Public Health and your #CommunityParamedics .

@ottawahealth @champlainlhin @ottawaparamedic #influenza #beaflufighter #WashYourHands #CoverYourCough #StayHomeIfSick #FluShot https://t.co/Iq6HsYO3YE","CinchShare",250,,,,FALSE,FALSE,13,16,"CommunityParamedics influenza beaflufighter WashYourHands CoverYourCough StayHomeIfSick FluShot",,,,,"http://pbs.twimg.com/media/DX2uicdU8AA9upM.png","https://t.co/Iq6HsYO3YE","https://twitter.com/OTT_CPmedic/status/972125012655202304/photo/1","photo","http://pbs.twimg.com/media/DX2uicdU8AA9upM.png","https://t.co/Iq6HsYO3YE","https://twitter.com/OTT_CPmedic/status/972125012655202304/photo/1",,"x84366480 262726504 213416643","ottawahealth champlainlhin OttawaParamedic","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x972123345809485830",2018-03-09 14:54:01,"x16854311","TannersDad","RT @TannersDad: Breaking News More Issues for Ryan Seacrest @RyanSeacrest #ERedCarpet #OSCARS Red Carpet #FluShot Fail 2018 @DavidMuir @ABC…","Twitter for iPhone",140,,,,FALSE,TRUE,0,5,"ERedCarpet OSCARS FluShot",,,,,,,,,,,,,"x16854311 16190898 56223278 28785486","TannersDad RyanSeacrest DavidMuir ABC","en",,,,,,,,,,,,,,,,"x970334263076900864","Breaking News More Issues for Ryan Seacrest @RyanSeacrest #ERedCarpet #OSCARS Red Carpet #FluShot Fail 2018 @DavidMuir @ABC @Disney Pharmaceutical Propaganda #MSM #FakeNews Subliminal Advertising #AskWhy #WhySayNo #DownSide https://t.co/17ew9Tyfiy",2018-03-04 16:24:50,,6,"x16854311","TannersDad","TannersDad Tim",21404,21366,221120,"Chicago Illinois United States","Age of Autism Vaccine Injury Health #NeverAgain #MentalHealth Activist #WEDID Vaccinate #CDCwhistleblower #VaxXed Vegan #ICAN VaXism News Vaccines Injure #VaXXX",FALSE,,,,,,,,,
